entity_id,state,last_changed
sensor.sma_st_80_total_yield,1161.559,2024-02-12T11:00:00.000Z
sensor.sma_st_80_total_yield,1162.878,2024-02-12T12:00:00.000Z
sensor.sma_st_80_total_yield,1164.423,2024-02-12T13:00:00.000Z
sensor.sma_st_80_total_yield,1165.312,2024-02-12T14:00:00.000Z
sensor.sma_st_80_total_yield,1165.914,2024-02-12T15:00:00.000Z
sensor.sma_st_80_total_yield,1165.987,2024-02-12T16:00:00.000Z
sensor.sma_st_80_total_yield,1165.987,2024-02-12T17:00:00.000Z
sensor.sma_st_80_total_yield,1166.019,2024-02-13T06:00:00.000Z
sensor.sma_st_80_total_yield,1167.362,2024-02-13T07:00:00.000Z
sensor.sma_st_80_total_yield,1169.678,2024-02-13T08:00:00.000Z
sensor.sma_st_80_total_yield,1173.405,2024-02-13T09:00:00.000Z
sensor.sma_st_80_total_yield,1175.618,2024-02-13T10:00:00.000Z
sensor.sma_st_80_total_yield,1179.745,2024-02-13T11:00:00.000Z
sensor.sma_st_80_total_yield,1181.352,2024-02-13T12:00:00.000Z
sensor.sma_st_80_total_yield,1184.78,2024-02-13T13:00:00.000Z
sensor.sma_st_80_total_yield,1186.134,2024-02-13T14:00:00.000Z
sensor.sma_st_80_total_yield,1186.424,2024-02-13T15:00:00.000Z
sensor.sma_st_80_total_yield,1186.48,2024-02-13T16:00:00.000Z
sensor.sma_st_80_total_yield,1186.48,2024-02-13T17:00:00.000Z
sensor.sma_st_80_total_yield,1186.508,2024-02-14T06:00:00.000Z
sensor.sma_st_80_total_yield,1187.167,2024-02-14T07:00:00.000Z
sensor.sma_st_80_total_yield,1188.474,2024-02-14T08:00:00.000Z
sensor.sma_st_80_total_yield,1190.802,2024-02-14T09:00:00.000Z
sensor.sma_st_80_total_yield,1193.788,2024-02-14T10:00:00.000Z
sensor.sma_st_80_total_yield,1196.696,2024-02-14T11:00:00.000Z
sensor.sma_st_80_total_yield,1199.654,2024-02-14T12:00:00.000Z
sensor.sma_st_80_total_yield,1201.77,2024-02-14T13:00:00.000Z
sensor.sma_st_80_total_yield,1203.011,2024-02-14T14:00:00.000Z
sensor.sma_st_80_total_yield,1203.442,2024-02-14T15:00:00.000Z
sensor.sma_st_80_total_yield,1203.493,2024-02-14T16:00:00.000Z
sensor.sma_st_80_total_yield,1203.493,2024-02-14T17:00:00.000Z
sensor.sma_st_80_total_yield,1203.558,2024-02-15T06:00:00.000Z
sensor.sma_st_80_total_yield,1204.617,2024-02-15T07:00:00.000Z
sensor.sma_st_80_total_yield,1206.487,2024-02-15T08:00:00.000Z
sensor.sma_st_80_total_yield,1209.251,2024-02-15T09:00:00.000Z
sensor.sma_st_80_total_yield,1213.233,2024-02-15T10:00:00.000Z
sensor.sma_st_80_total_yield,1217.262,2024-02-15T11:00:00.000Z
sensor.sma_st_80_total_yield,1220.394,2024-02-15T12:00:00.000Z
sensor.sma_st_80_total_yield,1222.503,2024-02-15T13:00:00.000Z
sensor.sma_st_80_total_yield,1223.444,2024-02-15T14:00:00.000Z
sensor.sma_st_80_total_yield,1223.908,2024-02-15T15:00:00.000Z
sensor.sma_st_80_total_yield,1224.016,2024-02-15T16:00:00.000Z
sensor.sma_st_80_total_yield,1224.016,2024-02-15T17:00:00.000Z
sensor.sma_st_80_total_yield,1224.046,2024-02-16T06:00:00.000Z
sensor.sma_st_80_total_yield,1224.471,2024-02-16T07:00:00.000Z
sensor.sma_st_80_total_yield,1225.17,2024-02-16T08:00:00.000Z
sensor.sma_st_80_total_yield,1226.476,2024-02-16T09:00:00.000Z
sensor.sma_st_80_total_yield,1229.971,2024-02-16T10:00:00.000Z
sensor.sma_st_80_total_yield,1233.413,2024-02-16T11:00:00.000Z
sensor.sma_st_80_total_yield,1236.334,2024-02-16T12:00:00.000Z
sensor.sma_st_80_total_yield,1237.733,2024-02-16T13:00:00.000Z
sensor.sma_st_80_total_yield,1238.751,2024-02-16T14:00:00.000Z
sensor.sma_st_80_total_yield,1239.44,2024-02-16T15:00:00.000Z
sensor.sma_st_80_total_yield,1239.533,2024-02-16T16:00:00.000Z
sensor.sma_st_80_total_yield,1239.533,2024-02-16T17:00:00.000Z
sensor.sma_st_80_total_yield,1239.636,2024-02-17T07:00:00.000Z
sensor.sma_st_80_total_yield,1239.905,2024-02-17T08:00:00.000Z
sensor.sma_st_80_total_yield,1240.418,2024-02-17T09:00:00.000Z
sensor.sma_st_80_total_yield,1241.244,2024-02-17T10:00:00.000Z
sensor.sma_st_80_total_yield,1242.257,2024-02-17T11:00:00.000Z
sensor.sma_st_80_total_yield,1244.338,2024-02-17T12:00:00.000Z
sensor.sma_st_80_total_yield,1245.178,2024-02-17T13:00:00.000Z
sensor.sma_st_80_total_yield,1245.801,2024-02-17T14:00:00.000Z
sensor.sma_st_80_total_yield,1246.245,2024-02-17T15:00:00.000Z
sensor.sma_st_80_total_yield,1246.268,2024-02-17T16:00:00.000Z
sensor.sma_st_80_total_yield,1246.268,2024-02-17T17:00:00.000Z
sensor.sma_st_80_total_yield,1246.496,2024-02-18T07:00:00.000Z
sensor.sma_st_80_total_yield,1247.385,2024-02-18T08:00:00.000Z
sensor.sma_st_80_total_yield,1249.217,2024-02-18T09:00:00.000Z
sensor.sma_st_80_total_yield,1252.144,2024-02-18T10:00:00.000Z
sensor.sma_st_80_total_yield,1254.728,2024-02-18T11:00:00.000Z
sensor.sma_st_80_total_yield,1257.012,2024-02-18T12:00:00.000Z
sensor.sma_st_80_total_yield,1258.515,2024-02-18T13:00:00.000Z
sensor.sma_st_80_total_yield,1259.57,2024-02-18T14:00:00.000Z
sensor.sma_st_80_total_yield,1260.111,2024-02-18T15:00:00.000Z
sensor.sma_st_80_total_yield,1260.209,2024-02-18T16:00:00.000Z
sensor.sma_st_80_total_yield,1260.209,2024-02-18T17:00:00.000Z
sensor.sma_st_80_total_yield,1260.217,2024-02-19T06:00:00.000Z
sensor.sma_st_80_total_yield,1260.671,2024-02-19T07:00:00.000Z
sensor.sma_st_80_total_yield,1263.152,2024-02-19T08:00:00.000Z
sensor.sma_st_80_total_yield,1266.081,2024-02-19T09:00:00.000Z
sensor.sma_st_80_total_yield,1268.03,2024-02-19T10:00:00.000Z
sensor.sma_st_80_total_yield,1271.018,2024-02-19T11:00:00.000Z
sensor.sma_st_80_total_yield,1272.806,2024-02-19T12:00:00.000Z
sensor.sma_st_80_total_yield,1274.34,2024-02-19T13:00:00.000Z
sensor.sma_st_80_total_yield,1275.453,2024-02-19T14:00:00.000Z
sensor.sma_st_80_total_yield,1276.034,2024-02-19T15:00:00.000Z
sensor.sma_st_80_total_yield,1276.144,2024-02-19T16:00:00.000Z
sensor.sma_st_80_total_yield,1276.144,2024-02-19T17:00:00.000Z
sensor.sma_st_80_total_yield,1276.189,2024-02-20T06:00:00.000Z
sensor.sma_st_80_total_yield,1276.811,2024-02-20T07:00:00.000Z
sensor.sma_st_80_total_yield,1277.799,2024-02-20T08:00:00.000Z
sensor.sma_st_80_total_yield,1278.76,2024-02-20T09:00:00.000Z
sensor.sma_st_80_total_yield,1281.349,2024-02-20T10:00:00.000Z
sensor.sma_st_80_total_yield,1283.839,2024-02-20T11:00:00.000Z
sensor.sma_st_80_total_yield,1287.113,2024-02-20T12:00:00.000Z
sensor.sma_st_80_total_yield,1289.221,2024-02-20T13:00:00.000Z
sensor.sma_st_80_total_yield,1290.297,2024-02-20T14:00:00.000Z
sensor.sma_st_80_total_yield,1290.843,2024-02-20T15:00:00.000Z
sensor.sma_st_80_total_yield,1291.079,2024-02-20T16:00:00.000Z
sensor.sma_st_80_total_yield,1291.079,2024-02-20T17:00:00.000Z
sensor.sma_st_80_total_yield,1291.157,2024-02-21T06:00:00.000Z
sensor.sma_st_80_total_yield,1292.568,2024-02-21T07:00:00.000Z
sensor.sma_st_80_total_yield,1295.073,2024-02-21T08:00:00.000Z
sensor.sma_st_80_total_yield,1297.584,2024-02-21T09:00:00.000Z
sensor.sma_st_80_total_yield,1301.305,2024-02-21T10:00:00.000Z
sensor.sma_st_80_total_yield,1304.866,2024-02-21T11:00:00.000Z
sensor.sma_st_80_total_yield,1308.165,2024-02-21T12:00:00.000Z
sensor.sma_st_80_total_yield,1310.462,2024-02-21T13:00:00.000Z
sensor.sma_st_80_total_yield,1311.887,2024-02-21T14:00:00.000Z
sensor.sma_st_80_total_yield,1312.58,2024-02-21T15:00:00.000Z
sensor.sma_st_80_total_yield,1312.671,2024-02-21T16:00:00.000Z
sensor.sma_st_80_total_yield,1312.671,2024-02-21T17:00:00.000Z
sensor.sma_st_80_total_yield,1312.782,2024-02-22T07:00:00.000Z
sensor.sma_st_80_total_yield,1313.066,2024-02-22T08:00:00.000Z
sensor.sma_st_80_total_yield,1313.539,2024-02-22T09:00:00.000Z
sensor.sma_st_80_total_yield,1314.1,2024-02-22T10:00:00.000Z
sensor.sma_st_80_total_yield,1314.747,2024-02-22T11:00:00.000Z
sensor.sma_st_80_total_yield,1315.178,2024-02-22T12:00:00.000Z
sensor.sma_st_80_total_yield,1315.383,2024-02-22T13:00:00.000Z
sensor.sma_st_80_total_yield,1315.527,2024-02-22T14:00:00.000Z
sensor.sma_st_80_total_yield,1315.587,2024-02-22T15:00:00.000Z
sensor.sma_st_80_total_yield,1315.592,2024-02-22T16:00:00.000Z
sensor.sma_st_80_total_yield,1315.592,2024-02-22T17:00:00.000Z
sensor.sma_st_80_total_yield,1315.63,2024-02-23T06:00:00.000Z
sensor.sma_st_80_total_yield,1315.989,2024-02-23T07:00:00.000Z
sensor.sma_st_80_total_yield,1316.96,2024-02-23T08:00:00.000Z
sensor.sma_st_80_total_yield,1319.729,2024-02-23T09:00:00.000Z
sensor.sma_st_80_total_yield,1323.782,2024-02-23T10:00:00.000Z
sensor.sma_st_80_total_yield,1326.86,2024-02-23T11:00:00.000Z
sensor.sma_st_80_total_yield,1328.542,2024-02-23T12:00:00.000Z
sensor.sma_st_80_total_yield,1329.979,2024-02-23T13:00:00.000Z
sensor.sma_st_80_total_yield,1330.518,2024-02-23T14:00:00.000Z
sensor.sma_st_80_total_yield,1331.105,2024-02-23T15:00:00.000Z
sensor.sma_st_80_total_yield,1331.206,2024-02-23T16:00:00.000Z
sensor.sma_st_80_total_yield,1331.206,2024-02-23T17:00:00.000Z
sensor.sma_st_80_total_yield,1331.215,2024-02-24T06:00:00.000Z
sensor.sma_st_80_total_yield,1331.958,2024-02-24T07:00:00.000Z
sensor.sma_st_80_total_yield,1335.45,2024-02-24T08:00:00.000Z
sensor.sma_st_80_total_yield,1339.787,2024-02-24T09:00:00.000Z
sensor.sma_st_80_total_yield,1343.342,2024-02-24T10:00:00.000Z
sensor.sma_st_80_total_yield,1346.424,2024-02-24T11:00:00.000Z
sensor.sma_st_80_total_yield,1349.232,2024-02-24T12:00:00.000Z
sensor.sma_st_80_total_yield,1350.3,2024-02-24T13:00:00.000Z
sensor.sma_st_80_total_yield,1351.152,2024-02-24T14:00:00.000Z
sensor.sma_st_80_total_yield,1351.807,2024-02-24T15:00:00.000Z
sensor.sma_st_80_total_yield,1351.982,2024-02-24T16:00:00.000Z
sensor.sma_st_80_total_yield,1351.982,2024-02-24T17:00:00.000Z
sensor.sma_st_80_total_yield,1352.128,2024-02-25T06:00:00.000Z
sensor.sma_st_80_total_yield,1353.343,2024-02-25T07:00:00.000Z
sensor.sma_st_80_total_yield,1355.29,2024-02-25T08:00:00.000Z
sensor.sma_st_80_total_yield,1359.673,2024-02-25T09:00:00.000Z
sensor.sma_st_80_total_yield,1365.273,2024-02-25T10:00:00.000Z
sensor.sma_st_80_total_yield,1370.741,2024-02-25T11:00:00.000Z
sensor.sma_st_80_total_yield,1375.636,2024-02-25T12:00:00.000Z
sensor.sma_st_80_total_yield,1379.425,2024-02-25T13:00:00.000Z
sensor.sma_st_80_total_yield,1380.961,2024-02-25T14:00:00.000Z
sensor.sma_st_80_total_yield,1381.737,2024-02-25T15:00:00.000Z
sensor.sma_st_80_total_yield,1381.915,2024-02-25T16:00:00.000Z
sensor.sma_st_80_total_yield,1381.915,2024-02-25T17:00:00.000Z
sensor.sma_st_80_total_yield,1381.974,2024-02-26T06:00:00.000Z
sensor.sma_st_80_total_yield,1382.757,2024-02-26T07:00:00.000Z
sensor.sma_st_80_total_yield,1385.354,2024-02-26T08:00:00.000Z
sensor.sma_st_80_total_yield,1387.077,2024-02-26T09:00:00.000Z
sensor.sma_st_80_total_yield,1388.728,2024-02-26T10:00:00.000Z
sensor.sma_st_80_total_yield,1390.129,2024-02-26T11:00:00.000Z
sensor.sma_st_80_total_yield,1392.344,2024-02-26T12:00:00.000Z
sensor.sma_st_80_total_yield,1394.267,2024-02-26T13:00:00.000Z
sensor.sma_st_80_total_yield,1394.94,2024-02-26T14:00:00.000Z
sensor.sma_st_80_total_yield,1395.79,2024-02-26T15:00:00.000Z
sensor.sma_st_80_total_yield,1396.103,2024-02-26T16:00:00.000Z
sensor.sma_st_80_total_yield,1396.106,2024-02-26T17:00:00.000Z
sensor.sma_st_80_total_yield,1396.106,2024-02-26T18:00:00.000Z
sensor.sma_st_80_total_yield,1396.192,2024-02-27T06:00:00.000Z
sensor.sma_st_80_total_yield,1396.412,2024-02-27T07:00:00.000Z
sensor.sma_st_80_total_yield,1397.057,2024-02-27T08:00:00.000Z
sensor.sma_st_80_total_yield,1398.449,2024-02-27T09:00:00.000Z
sensor.sma_st_80_total_yield,1400.248,2024-02-27T10:00:00.000Z
sensor.sma_st_80_total_yield,1401.931,2024-02-27T11:00:00.000Z
sensor.sma_st_80_total_yield,1404.81,2024-02-27T12:00:00.000Z
sensor.sma_st_80_total_yield,1408.528,2024-02-27T13:00:00.000Z
sensor.sma_st_80_total_yield,1410.414,2024-02-27T14:00:00.000Z
sensor.sma_st_80_total_yield,1411.642,2024-02-27T15:00:00.000Z
sensor.sma_st_80_total_yield,1411.958,2024-02-27T16:00:00.000Z
sensor.sma_st_80_total_yield,1411.958,2024-02-27T17:00:00.000Z
sensor.sma_st_80_total_yield,1411.979,2024-02-28T06:00:00.000Z
sensor.sma_st_80_total_yield,1412.38,2024-02-28T07:00:00.000Z
sensor.sma_st_80_total_yield,1413.72,2024-02-28T08:00:00.000Z
sensor.sma_st_80_total_yield,1415.178,2024-02-28T09:00:00.000Z
sensor.sma_st_80_total_yield,1416.103,2024-02-28T10:00:00.000Z
sensor.sma_st_80_total_yield,1418.036,2024-02-28T11:00:00.000Z
sensor.sma_st_80_total_yield,1419.059,2024-02-28T12:00:00.000Z
sensor.sma_st_80_total_yield,1420.031,2024-02-28T13:00:00.000Z
sensor.sma_st_80_total_yield,1421.495,2024-02-28T14:00:00.000Z
sensor.sma_st_80_total_yield,1422.134,2024-02-28T15:00:00.000Z
sensor.sma_st_80_total_yield,1422.223,2024-02-28T16:00:00.000Z
sensor.sma_st_80_total_yield,1422.223,2024-02-28T17:00:00.000Z
sensor.sma_st_80_total_yield,1422.283,2024-02-29T06:00:00.000Z
sensor.sma_st_80_total_yield,1422.617,2024-02-29T07:00:00.000Z
sensor.sma_st_80_total_yield,1423.405,2024-02-29T08:00:00.000Z
sensor.sma_st_80_total_yield,1424.911,2024-02-29T09:00:00.000Z
sensor.sma_st_80_total_yield,1426.267,2024-02-29T10:00:00.000Z
sensor.sma_st_80_total_yield,1427.841,2024-02-29T11:00:00.000Z
sensor.sma_st_80_total_yield,1430.112,2024-02-29T12:00:00.000Z
sensor.sma_st_80_total_yield,1432.416,2024-02-29T13:00:00.000Z
sensor.sma_st_80_total_yield,1433.955,2024-02-29T14:00:00.000Z
sensor.sma_st_80_total_yield,1434.571,2024-02-29T15:00:00.000Z
sensor.sma_st_80_total_yield,1434.797,2024-02-29T16:00:00.000Z
sensor.sma_st_80_total_yield,1434.801,2024-02-29T17:00:00.000Z
sensor.sma_st_80_total_yield,1434.801,2024-02-29T18:00:00.000Z
sensor.sma_st_80_total_yield,1434.804,2024-03-01T06:00:00.000Z
sensor.sma_st_80_total_yield,1435.02,2024-03-01T07:00:00.000Z
sensor.sma_st_80_total_yield,1435.627,2024-03-01T08:00:00.000Z
sensor.sma_st_80_total_yield,1436.501,2024-03-01T09:00:00.000Z
sensor.sma_st_80_total_yield,1436.924,2024-03-01T10:00:00.000Z
sensor.sma_st_80_total_yield,1437.615,2024-03-01T11:00:00.000Z
sensor.sma_st_80_total_yield,1438.331,2024-03-01T12:00:00.000Z
sensor.sma_st_80_total_yield,1439.144,2024-03-01T13:00:00.000Z
sensor.sma_st_80_total_yield,1439.876,2024-03-01T14:00:00.000Z
sensor.sma_st_80_total_yield,1440.325,2024-03-01T15:00:00.000Z
sensor.sma_st_80_total_yield,1440.514,2024-03-01T16:00:00.000Z
sensor.sma_st_80_total_yield,1440.515,2024-03-01T17:00:00.000Z
sensor.sma_st_80_total_yield,1440.515,2024-03-01T18:00:00.000Z
sensor.sma_st_80_total_yield,1440.613,2024-03-02T06:00:00.000Z
sensor.sma_st_80_total_yield,1441.298,2024-03-02T07:00:00.000Z
sensor.sma_st_80_total_yield,1442.338,2024-03-02T08:00:00.000Z
sensor.sma_st_80_total_yield,1443.657,2024-03-02T09:00:00.000Z
sensor.sma_st_80_total_yield,1446.558,2024-03-02T10:00:00.000Z
sensor.sma_st_80_total_yield,1452.199,2024-03-02T11:00:00.000Z
sensor.sma_st_80_total_yield,1457.111,2024-03-02T12:00:00.000Z
sensor.sma_st_80_total_yield,1459.347,2024-03-02T13:00:00.000Z
sensor.sma_st_80_total_yield,1460.374,2024-03-02T14:00:00.000Z
sensor.sma_st_80_total_yield,1460.989,2024-03-02T15:00:00.000Z
sensor.sma_st_80_total_yield,1461.413,2024-03-02T16:00:00.000Z
sensor.sma_st_80_total_yield,1461.419,2024-03-02T17:00:00.000Z
sensor.sma_st_80_total_yield,1461.419,2024-03-02T18:00:00.000Z
sensor.sma_st_80_total_yield,1461.554,2024-03-03T06:00:00.000Z
sensor.sma_st_80_total_yield,1462.086,2024-03-03T07:00:00.000Z
sensor.sma_st_80_total_yield,1464.489,2024-03-03T08:00:00.000Z
sensor.sma_st_80_total_yield,1466.097,2024-03-03T09:00:00.000Z
sensor.sma_st_80_total_yield,1467.635,2024-03-03T10:00:00.000Z
sensor.sma_st_80_total_yield,1469.573,2024-03-03T11:00:00.000Z
sensor.sma_st_80_total_yield,1471.315,2024-03-03T12:00:00.000Z
sensor.sma_st_80_total_yield,1474.847,2024-03-03T13:00:00.000Z
sensor.sma_st_80_total_yield,1476.277,2024-03-03T14:00:00.000Z
sensor.sma_st_80_total_yield,1477.13,2024-03-03T15:00:00.000Z
sensor.sma_st_80_total_yield,1477.326,2024-03-03T16:00:00.000Z
sensor.sma_st_80_total_yield,1477.33,2024-03-03T17:00:00.000Z
sensor.sma_st_80_total_yield,1477.33,2024-03-03T18:00:00.000Z
sensor.sma_st_80_total_yield,1477.361,2024-03-04T06:00:00.000Z
sensor.sma_st_80_total_yield,1477.534,2024-03-04T07:00:00.000Z
sensor.sma_st_80_total_yield,1477.889,2024-03-04T08:00:00.000Z
sensor.sma_st_80_total_yield,1478.331,2024-03-04T09:00:00.000Z
sensor.sma_st_80_total_yield,1479.157,2024-03-04T10:00:00.000Z
sensor.sma_st_80_total_yield,1480.977,2024-03-04T11:00:00.000Z
sensor.sma_st_80_total_yield,1482.97,2024-03-04T12:00:00.000Z
sensor.sma_st_80_total_yield,1484.764,2024-03-04T13:00:00.000Z
sensor.sma_st_80_total_yield,1486.429,2024-03-04T14:00:00.000Z
sensor.sma_st_80_total_yield,1487.141,2024-03-04T15:00:00.000Z
sensor.sma_st_80_total_yield,1487.304,2024-03-04T16:00:00.000Z
sensor.sma_st_80_total_yield,1487.309,2024-03-04T17:00:00.000Z
sensor.sma_st_80_total_yield,1487.309,2024-03-04T18:00:00.000Z
sensor.sma_st_80_total_yield,1487.44,2024-03-05T07:00:00.000Z
sensor.sma_st_80_total_yield,1488.038,2024-03-05T08:00:00.000Z
sensor.sma_st_80_total_yield,1489.881,2024-03-05T09:00:00.000Z
sensor.sma_st_80_total_yield,1492.196,2024-03-05T10:00:00.000Z
sensor.sma_st_80_total_yield,1493.265,2024-03-05T11:00:00.000Z
sensor.sma_st_80_total_yield,1495.603,2024-03-05T12:00:00.000Z
sensor.sma_st_80_total_yield,1496.98,2024-03-05T13:00:00.000Z
sensor.sma_st_80_total_yield,1498.599,2024-03-05T14:00:00.000Z
sensor.sma_st_80_total_yield,1499.232,2024-03-05T15:00:00.000Z
sensor.sma_st_80_total_yield,1499.647,2024-03-05T16:00:00.000Z
sensor.sma_st_80_total_yield,1499.657,2024-03-05T17:00:00.000Z
sensor.sma_st_80_total_yield,1499.657,2024-03-05T18:00:00.000Z
sensor.sma_st_80_total_yield,1499.686,2024-03-06T06:00:00.000Z
sensor.sma_st_80_total_yield,1500.001,2024-03-06T07:00:00.000Z
sensor.sma_st_80_total_yield,1500.495,2024-03-06T08:00:00.000Z
sensor.sma_st_80_total_yield,1501.32,2024-03-06T09:00:00.000Z
sensor.sma_st_80_total_yield,1503.033,2024-03-06T10:00:00.000Z
sensor.sma_st_80_total_yield,1504.734,2024-03-06T11:00:00.000Z
sensor.sma_st_80_total_yield,1506.429,2024-03-06T12:00:00.000Z
sensor.sma_st_80_total_yield,1507.318,2024-03-06T13:00:00.000Z
sensor.sma_st_80_total_yield,1507.933,2024-03-06T14:00:00.000Z
sensor.sma_st_80_total_yield,1508.392,2024-03-06T15:00:00.000Z
sensor.sma_st_80_total_yield,1508.533,2024-03-06T16:00:00.000Z
sensor.sma_st_80_total_yield,1508.533,2024-03-06T17:00:00.000Z
sensor.sma_st_80_total_yield,1508.609,2024-03-07T06:00:00.000Z
sensor.sma_st_80_total_yield,1508.911,2024-03-07T07:00:00.000Z
sensor.sma_st_80_total_yield,1509.456,2024-03-07T08:00:00.000Z
sensor.sma_st_80_total_yield,1510.282,2024-03-07T09:00:00.000Z
sensor.sma_st_80_total_yield,1511.587,2024-03-07T10:00:00.000Z
sensor.sma_st_80_total_yield,1513.052,2024-03-07T11:00:00.000Z
sensor.sma_st_80_total_yield,1514.119,2024-03-07T12:00:00.000Z
sensor.sma_st_80_total_yield,1515.171,2024-03-07T13:00:00.000Z
sensor.sma_st_80_total_yield,1515.792,2024-03-07T14:00:00.000Z
sensor.sma_st_80_total_yield,1515.99,2024-03-07T15:00:00.000Z
sensor.sma_st_80_total_yield,1516.026,2024-03-07T16:00:00.000Z
sensor.sma_st_80_total_yield,1516.026,2024-03-07T17:00:00.000Z
sensor.sma_st_80_total_yield,1516.113,2024-03-08T06:00:00.000Z
sensor.sma_st_80_total_yield,1516.524,2024-03-08T07:00:00.000Z
sensor.sma_st_80_total_yield,1517.501,2024-03-08T08:00:00.000Z
sensor.sma_st_80_total_yield,1519.524,2024-03-08T09:00:00.000Z
sensor.sma_st_80_total_yield,1522.439,2024-03-08T10:00:00.000Z
sensor.sma_st_80_total_yield,1527.547,2024-03-08T11:00:00.000Z
sensor.sma_st_80_total_yield,1533.062,2024-03-08T12:00:00.000Z
sensor.sma_st_80_total_yield,1537.32,2024-03-08T13:00:00.000Z
sensor.sma_st_80_total_yield,1538.902,2024-03-08T14:00:00.000Z
sensor.sma_st_80_total_yield,1539.944,2024-03-08T15:00:00.000Z
sensor.sma_st_80_total_yield,1540.227,2024-03-08T16:00:00.000Z
sensor.sma_st_80_total_yield,1540.237,2024-03-08T17:00:00.000Z
sensor.sma_st_80_total_yield,1540.237,2024-03-08T18:00:00.000Z
sensor.sma_st_80_total_yield,1540.933,2024-03-09T06:00:00.000Z
sensor.sma_st_80_total_yield,1544.014,2024-03-09T07:00:00.000Z
sensor.sma_st_80_total_yield,1548.026,2024-03-09T08:00:00.000Z
sensor.sma_st_80_total_yield,1553.713,2024-03-09T09:00:00.000Z
sensor.sma_st_80_total_yield,1558.202,2024-03-09T10:00:00.000Z
sensor.sma_st_80_total_yield,1563.583,2024-03-09T11:00:00.000Z
sensor.sma_st_80_total_yield,1567.951,2024-03-09T12:00:00.000Z
sensor.sma_st_80_total_yield,1570.543,2024-03-09T13:00:00.000Z
sensor.sma_st_80_total_yield,1572.26,2024-03-09T14:00:00.000Z
sensor.sma_st_80_total_yield,1572.749,2024-03-09T15:00:00.000Z
sensor.sma_st_80_total_yield,1572.881,2024-03-09T16:00:00.000Z
sensor.sma_st_80_total_yield,1572.883,2024-03-09T17:00:00.000Z
sensor.sma_st_80_total_yield,1572.883,2024-03-09T18:00:00.000Z
sensor.sma_st_80_total_yield,1573.222,2024-03-10T06:00:00.000Z
sensor.sma_st_80_total_yield,1574.257,2024-03-10T07:00:00.000Z
sensor.sma_st_80_total_yield,1575.504,2024-03-10T08:00:00.000Z
sensor.sma_st_80_total_yield,1577.55,2024-03-10T09:00:00.000Z
sensor.sma_st_80_total_yield,1580.603,2024-03-10T10:00:00.000Z
sensor.sma_st_80_total_yield,1582.006,2024-03-10T11:00:00.000Z
sensor.sma_st_80_total_yield,1582.902,2024-03-10T12:00:00.000Z
sensor.sma_st_80_total_yield,1583.524,2024-03-10T13:00:00.000Z
sensor.sma_st_80_total_yield,1584.003,2024-03-10T14:00:00.000Z
sensor.sma_st_80_total_yield,1584.222,2024-03-10T15:00:00.000Z
sensor.sma_st_80_total_yield,1584.289,2024-03-10T16:00:00.000Z
sensor.sma_st_80_total_yield,1584.293,2024-03-10T17:00:00.000Z
sensor.sma_st_80_total_yield,1584.293,2024-03-10T18:00:00.000Z
sensor.sma_st_80_total_yield,1584.296,2024-03-11T05:00:00.000Z
sensor.sma_st_80_total_yield,1585.376,2024-03-11T06:00:00.000Z
sensor.sma_st_80_total_yield,1588.388,2024-03-11T07:00:00.000Z
sensor.sma_st_80_total_yield,1593.048,2024-03-11T08:00:00.000Z
sensor.sma_st_80_total_yield,1598.786,2024-03-11T09:00:00.000Z
sensor.sma_st_80_total_yield,1603.125,2024-03-11T10:00:00.000Z
sensor.sma_st_80_total_yield,1608.117,2024-03-11T11:00:00.000Z
sensor.sma_st_80_total_yield,1612.299,2024-03-11T12:00:00.000Z
sensor.sma_st_80_total_yield,1615.477,2024-03-11T13:00:00.000Z
sensor.sma_st_80_total_yield,1617.29,2024-03-11T14:00:00.000Z
sensor.sma_st_80_total_yield,1618.223,2024-03-11T15:00:00.000Z
sensor.sma_st_80_total_yield,1618.493,2024-03-11T16:00:00.000Z
sensor.sma_st_80_total_yield,1618.517,2024-03-11T17:00:00.000Z
sensor.sma_st_80_total_yield,1618.517,2024-03-11T18:00:00.000Z
sensor.sma_st_80_total_yield,1618.631,2024-03-12T06:00:00.000Z
sensor.sma_st_80_total_yield,1618.886,2024-03-12T07:00:00.000Z
sensor.sma_st_80_total_yield,1619.335,2024-03-12T08:00:00.000Z
sensor.sma_st_80_total_yield,1619.836,2024-03-12T09:00:00.000Z
sensor.sma_st_80_total_yield,1621.139,2024-03-12T10:00:00.000Z
sensor.sma_st_80_total_yield,1622.001,2024-03-12T11:00:00.000Z
sensor.sma_st_80_total_yield,1622.992,2024-03-12T12:00:00.000Z
sensor.sma_st_80_total_yield,1623.936,2024-03-12T13:00:00.000Z
sensor.sma_st_80_total_yield,1624.67,2024-03-12T14:00:00.000Z
sensor.sma_st_80_total_yield,1625.013,2024-03-12T15:00:00.000Z
sensor.sma_st_80_total_yield,1625.215,2024-03-12T16:00:00.000Z
sensor.sma_st_80_total_yield,1625.216,2024-03-12T17:00:00.000Z
sensor.sma_st_80_total_yield,1625.216,2024-03-12T18:00:00.000Z
sensor.sma_st_80_total_yield,1625.259,2024-03-13T06:00:00.000Z
sensor.sma_st_80_total_yield,1625.536,2024-03-13T07:00:00.000Z
sensor.sma_st_80_total_yield,1626.429,2024-03-13T08:00:00.000Z
sensor.sma_st_80_total_yield,1627.724,2024-03-13T09:00:00.000Z
